user_id,days_since_last_trip,trips_last_30d,monetary_total,rfm_recency_score,rfm_frequency_score,rfm_monetary_score,rfm_combined_score,avg_trip_duration,avg_fare,avg_surge,tip_rate,peak_hour_rate,weekend_ratio,rainy_ride_ratio,preffered_payment_encoded,avg_driver_rating_received,session_last_30d,session_last_60d,avg_time_on_app,avg_pages_visited,session_conversation_rate,engagement_score,account_age_days,activity_trend_30d,unique_active_days,days_since_last_session,has_session
R04158,10,2,254.08,3,4,1,3,33.0,17.98,1.17,0.36,0.36,0.27,0.09,0,4.091,4.0,4.0,90.75,3.25,0.0,294.94,249,0.67,11,0.0,1
R04159,24,1,370.08,2,2,3,2,27.38,14.24,1.14,0.38,0.48,0.24,0.14,0,4.148,1.0,1.0,17.0,1.0,1.0,17.0,490,0.5,20,0.0,1
R04160,2,1,386.24,5,2,3,3,28.1,14.77,1.18,0.5,0.4,0.35,0.25,0,4.295,3.0,3.0,71.33,2.67,0.67,190.45,116,0.5,19,0.0,1
R04161,3,1,373.29,5,2,3,3,36.6,15.79,1.15,0.2,0.6,0.25,0.15,0,4.18,5.0,5.0,40.4,3.4,0.2,137.36,315,0.5,19,0.0,1
R04162,9,1,519.41,4,2,5,4,30.04,16.27,1.13,0.19,0.22,0.3,0.3,0,4.107,4.0,4.0,65.5,3.75,0.0,245.62,731,0.5,26,0.0,1
R04163,57,0,237.56,1,1,1,1,39.7,18.01,1.2,0.5,0.3,0.3,0.3,0,4.16,5.0,5.0,172.6,3.2,0.2,552.32,616,0.0,10,0.0,1
R04164,38,0,476.34,1,1,5,2,27.58,15.08,1.2,0.21,0.5,0.5,0.21,0,4.112,5.0,5.0,42.4,2.6,0.2,110.24,67,0.0,24,0.0,1
R04165,8,1,368.77,4,2,3,3,33.52,13.66,1.09,0.3,0.35,0.26,0.13,0,4.135,6.0,6.0,237.17,1.83,0.0,434.02,649,0.5,23,0.0,1
R04167,3,3,240.25,5,5,1,4,30.12,13.7,1.06,0.31,0.5,0.38,0.06,0,4.212,6.0,6.0,117.33,2.5,0.0,293.32,535,0.75,16,0.0,1
R04168,53,0,253.18,1,1,1,1,28.5,13.71,1.11,0.31,0.38,0.31,0.12,0,4.219,2.0,2.0,247.0,4.0,0.0,988.0,430,0.0,15,0.0,1
R04169,23,1,437.86,2,2,4,3,32.29,14.87,1.19,0.57,0.52,0.19,0.14,0,4.01,7.0,7.0,25.14,2.86,0.43,71.9,136,0.5,21,0.0,1
R04170,28,1,382.83,2,2,3,2,31.35,15.9,1.1,0.35,0.3,0.45,0.15,0,4.215,9.0,9.0,65.11,3.0,0.0,195.33,297,0.5,20,0.0,1
R04171,2,3,301.42,5,5,2,4,27.65,14.73,1.12,0.65,0.06,0.29,0.24,0,4.141,5.0,5.0,559.0,1.8,0.4,1006.2,364,0.75,15,0.0,1
R04172,4,2,423.65,5,4,4,4,30.2,17.42,1.18,0.35,0.2,0.35,0.25,0,4.255,4.0,4.0,24.75,1.75,0.25,43.31,581,0.67,20,0.0,1
R04173,30,0,421.08,1,1,4,2,32.09,15.87,1.12,0.18,0.27,0.14,0.18,0,4.273,3.0,3.0,78.67,2.67,0.0,210.05,116,0.0,21,0.0,1
R04175,64,0,506.52,1,1,5,2,28.76,17.17,1.22,0.38,0.57,0.43,0.14,0,4.2,3.0,3.0,80.33,2.33,0.33,187.17,554,0.0,20,0.0,1
R04176,31,0,306.53,1,1,2,1,32.53,13.4,1.13,0.26,0.32,0.05,0.16,0,4.237,8.0,8.0,36.25,3.12,0.12,113.1,256,0.0,18,0.0,1
R04179,18,1,402.07,2,2,4,3,33.06,17.13,1.21,0.29,0.47,0.24,0.24,0,4.135,7.0,7.0,64.14,2.43,0.29,155.86,410,0.5,16,0.0,1
R04181,25,1,379.66,2,2,3,2,33.41,17.24,1.22,0.12,0.29,0.24,0.06,0,4.382,7.0,7.0,42.0,2.86,0.0,120.12,174,0.5,17,0.0,1
R04182,11,4,622.4,3,5,5,4,33.35,15.6,1.17,0.32,0.26,0.19,0.26,0,4.1,6.0,6.0,364.17,2.67,0.17,972.33,133,0.8,31,0.0,1
R04183,1,2,473.23,5,4,5,5,34.04,16.73,1.13,0.3,0.7,0.3,0.26,0,4.178,3.0,3.0,22.33,3.67,0.0,81.95,151,0.67,21,0.0,1
R04184,6,2,549.87,4,4,5,4,33.74,16.73,1.14,0.22,0.3,0.41,0.22,0,4.144,9.0,9.0,88.89,1.67,0.0,148.45,163,0.67,26,0.0,1
R04185,11,3,377.19,3,5,3,4,31.0,15.72,1.16,0.47,0.47,0.11,0.21,0,4.4,5.0,5.0,409.4,4.4,0.0,1801.36,394,0.75,19,0.0,1
R04186,11,4,263.28,3,5,1,3,29.07,14.86,1.12,0.4,0.13,0.33,0.27,0,4.073,1.0,1.0,73.0,2.0,0.0,146.0,698,0.8,15,0.0,1
R04187,0,3,401.88,5,5,4,5,30.83,14.63,1.07,0.42,0.17,0.38,0.08,0,4.238,8.0,8.0,109.5,2.62,0.12,286.89,339,0.75,24,0.0,1
R04188,6,3,285.99,4,5,1,3,32.28,13.6,1.12,0.33,0.44,0.39,0.11,0,4.261,4.0,4.0,47.25,2.0,0.25,94.5,484,0.75,18,0.0,1
R04189,13,3,326.51,3,5,2,3,37.1,13.72,1.16,0.3,0.1,0.25,0.15,0,4.37,5.0,5.0,62.2,4.0,0.0,248.8,556,0.75,20,0.0,1
R04190,41,0,433.1,1,1,4,2,35.32,17.88,1.19,0.58,0.26,0.26,0.21,0,4.405,6.0,6.0,158.5,3.83,0.67,607.06,93,0.0,19,0.0,1
R04191,6,3,389.45,4,5,3,4,31.1,16.17,1.14,0.2,0.6,0.45,0.2,0,4.24,10.0,10.0,73.8,3.6,0.1,265.68,568,0.75,19,0.0,1
R04192,20,1,420.82,2,2,4,3,33.2,14.49,1.1,0.28,0.32,0.32,0.16,0,3.952,3.0,3.0,80.33,2.0,0.33,160.66,515,0.5,23,0.0,1
R04194,40,0,416.74,1,1,4,2,30.07,14.3,1.05,0.19,0.37,0.26,0.15,0,4.211,1.0,1.0,17.0,3.0,0.0,51.0,417,0.0,26,0.0,1
R04195,21,1,244.01,2,2,1,2,37.31,15.27,1.15,0.62,0.31,0.23,0.38,0,4.192,8.0,8.0,58.0,3.25,0.38,188.5,70,0.5,13,0.0,1
R04196,43,0,361.38,1,1,3,2,27.05,15.61,1.1,0.25,0.65,0.25,0.25,0,4.16,6.0,6.0,48.33,3.17,0.17,153.21,720,0.0,19,0.0,1
R04198,14,1,264.64,3,2,1,2,28.88,15.16,1.07,0.31,0.31,0.38,0.19,0,3.912,7.0,7.0,34.43,3.0,0.14,103.29,660,0.5,16,0.0,1
R04199,9,1,482.65,4,2,5,4,33.81,17.65,1.19,0.38,0.67,0.29,0.1,0,4.41,7.0,7.0,126.29,3.14,0.43,396.55,690,0.5,21,0.0,1
R04200,38,0,747.58,1,1,5,2,32.38,16.9,1.12,0.41,0.22,0.27,0.19,0,4.281,7.0,7.0,45.29,3.43,0.14,155.34,335,0.0,37,0.0,1
R04201,10,3,440.84,3,5,4,4,26.6,15.92,1.25,0.65,0.2,0.3,0.2,0,4.125,5.0,5.0,418.0,2.2,0.2,919.6,364,0.75,20,0.0,1
R04202,3,3,257.3,5,5,1,4,34.41,13.52,1.05,0.35,0.29,0.35,0.18,0,4.247,5.0,5.0,159.0,2.4,0.0,381.6,685,0.75,17,0.0,1
R04203,14,1,497.09,3,2,5,3,32.5,15.73,1.2,0.33,0.17,0.12,0.38,0,4.229,4.0,4.0,42.25,2.75,0.0,116.19,500,0.5,23,0.0,1
R04204,8,1,355.06,4,2,3,3,31.86,13.99,1.08,0.5,0.55,0.23,0.09,0,4.045,4.0,4.0,80.0,2.5,0.5,200.0,698,0.5,22,0.0,1
R04206,17,2,467.03,2,4,5,4,34.96,15.34,1.14,0.48,0.44,0.28,0.2,0,4.188,3.0,3.0,287.0,3.0,0.33,861.0,510,0.67,25,0.0,1
R04207,10,2,290.9,3,4,1,3,36.94,14.29,1.11,0.22,0.22,0.39,0.11,0,3.978,6.0,6.0,50.67,3.0,0.0,152.01,456,0.67,17,0.0,1
R04208,6,3,412.48,4,5,4,4,34.89,18.2,1.14,0.39,0.61,0.39,0.22,0,4.15,3.0,3.0,134.67,4.0,0.0,538.68,162,0.75,18,0.0,1
R04209,6,2,324.1,4,4,2,3,35.12,17.0,1.12,0.5,0.62,0.25,0.25,0,4.169,5.0,5.0,95.4,1.6,0.2,152.64,308,0.67,16,0.0,1
R04210,12,3,481.0,3,5,5,4,31.07,13.88,1.1,0.3,0.33,0.23,0.13,0,4.083,7.0,7.0,107.14,2.71,0.29,290.35,593,0.75,29,0.0,1
R04211,13,1,424.27,3,2,4,3,30.55,15.6,1.15,0.45,0.45,0.36,0.27,0,4.227,2.0,2.0,16.5,1.5,0.0,24.75,75,0.5,20,0.0,1
R04212,8,1,221.08,4,2,1,2,38.25,16.11,1.08,0.33,0.42,0.42,0.17,0,4.125,4.0,4.0,29.5,3.0,0.0,88.5,360,0.5,12,0.0,1
R04213,60,0,193.23,1,1,1,1,32.67,14.72,1.06,0.33,0.42,0.25,0.08,0,4.3,5.0,5.0,419.4,3.4,0.0,1425.96,336,0.0,12,0.0,1
R04214,50,0,332.64,1,1,2,1,31.1,13.97,1.08,0.25,0.4,0.35,0.15,0,4.45,5.0,5.0,94.4,3.2,0.0,302.08,716,0.0,19,0.0,1
R04215,26,1,323.32,2,2,2,2,27.93,17.84,1.14,0.33,0.2,0.2,0.27,0,4.127,6.0,6.0,81.33,2.67,0.0,217.15,382,0.5,15,0.0,1
R04216,74,0,379.18,1,1,3,2,29.9,14.96,1.19,0.45,0.6,0.3,0.2,0,4.06,7.0,7.0,41.43,2.14,0.0,88.66,298,0.0,19,0.0,1
R04217,2,1,445.55,5,2,4,4,27.17,17.19,1.28,0.56,0.28,0.44,0.39,0,4.361,2.0,2.0,618.5,4.0,0.0,2474.0,459,0.5,18,0.0,1
R04218,0,2,268.17,5,4,1,3,30.67,14.86,1.15,0.27,0.73,0.4,0.13,0,4.333,6.0,6.0,335.67,2.5,0.0,839.18,643,0.67,14,0.0,1
R04219,2,2,294.0,5,4,2,4,35.65,15.26,1.09,0.18,0.24,0.24,0.24,0,4.147,5.0,5.0,163.0,2.8,0.0,456.4,725,0.67,17,0.0,1
R04220,0,5,496.86,5,5,5,5,30.86,14.98,1.1,0.43,0.29,0.36,0.11,0,4.275,5.0,5.0,69.2,1.6,0.0,110.72,466,0.83,27,0.0,1
R04222,47,0,220.77,1,1,1,1,35.2,12.89,1.07,0.47,0.27,0.2,0.13,0,4.107,7.0,7.0,51.0,2.57,0.0,131.07,201,0.0,15,0.0,1
R04223,54,0,160.57,1,1,1,1,30.91,13.67,1.05,0.45,0.36,0.27,0.18,0,4.273,8.0,8.0,67.5,3.38,0.0,228.15,619,0.0,11,0.0,1
R04224,5,3,516.77,4,5,5,5,29.96,16.0,1.15,0.12,0.19,0.35,0.23,0,4.177,3.0,3.0,17.67,2.0,0.0,35.34,260,0.75,26,0.0,1
R04225,1,3,217.1,5,5,1,4,36.0,14.04,1.06,0.14,0.36,0.21,0.14,0,4.293,11.0,11.0,64.45,2.45,0.18,157.9,428,0.75,14,0.0,1
R04226,4,2,504.94,5,4,5,5,32.86,16.79,1.25,0.64,0.59,0.18,0.23,0,3.986,6.0,6.0,83.5,2.0,0.33,167.0,683,0.67,21,0.0,1
R04227,20,2,560.68,2,4,5,4,24.67,17.45,1.27,0.5,0.17,0.12,0.5,0,4.225,3.0,3.0,6.33,3.67,0.67,23.23,573,0.67,23,0.0,1
R04228,1,3,225.44,5,5,1,4,22.53,13.41,1.07,0.27,0.47,0.33,0.13,0,4.267,4.0,4.0,49.25,2.5,0.25,123.12,243,0.75,15,0.0,1
R04229,23,1,374.88,2,2,3,2,31.1,14.91,1.11,0.29,0.33,0.29,0.14,0,4.067,4.0,4.0,12.0,4.75,0.0,57.0,594,0.5,21,0.0,1
R04230,19,1,356.33,2,2,3,2,29.35,15.83,1.21,0.59,0.41,0.47,0.41,0,4.359,4.0,4.0,73.0,2.5,0.5,182.5,293,0.5,17,0.0,1
R04231,58,0,263.74,1,1,1,1,33.5,14.02,1.11,0.38,0.25,0.31,0.19,0,4.25,1.0,1.0,27.0,3.0,0.0,81.0,438,0.0,16,0.0,1
R04232,41,0,321.42,1,1,2,1,30.67,16.35,1.23,0.73,0.27,0.13,0.33,0,4.3,6.0,6.0,20.33,2.67,0.5,54.28,720,0.0,14,0.0,1
R04233,43,0,461.34,1,1,5,2,32.5,19.8,1.26,0.31,0.25,0.12,0.25,0,3.906,4.0,4.0,57.75,1.75,0.0,101.06,109,0.0,16,0.0,1
R04234,34,0,537.59,1,1,5,2,24.5,16.55,1.19,0.23,0.42,0.27,0.15,0,4.042,6.0,6.0,300.17,3.5,0.0,1050.6,134,0.0,25,0.0,1
R04235,3,4,556.24,5,5,5,5,31.31,14.45,1.14,0.28,0.38,0.19,0.19,0,4.381,4.0,4.0,82.0,3.25,0.25,266.5,276,0.8,30,0.0,1
R04236,1,3,217.47,5,5,1,4,26.0,13.07,1.06,0.2,0.27,0.27,0.07,0,4.227,7.0,7.0,33.86,1.57,0.14,53.16,674,0.75,15,0.0,1
R04237,3,5,374.26,5,5,3,4,38.0,14.57,1.06,0.26,0.22,0.26,0.13,0,4.104,7.0,7.0,61.29,2.14,0.0,131.16,494,0.83,22,0.0,1
R04238,1,2,449.31,5,4,4,4,27.26,14.67,1.09,0.33,0.44,0.3,0.19,0,4.093,3.0,3.0,238.0,3.33,0.33,792.54,96,0.67,26,0.0,1
R04239,73,0,358.24,1,1,3,2,39.17,15.95,1.21,0.28,0.39,0.22,0.28,0,4.406,4.0,4.0,520.5,2.5,0.0,1301.25,678,0.0,17,0.0,1
R04240,26,1,476.14,2,2,5,3,32.78,19.77,1.24,0.33,0.56,0.17,0.06,0,4.178,3.0,3.0,112.0,3.0,0.0,336.0,422,0.5,17,0.0,1
R04241,5,3,238.19,4,5,1,3,31.84,11.86,1.02,0.42,0.37,0.47,0.05,0,4.311,9.0,9.0,159.78,3.0,0.11,479.34,418,0.75,18,0.0,1
R04242,35,0,194.73,1,1,1,1,29.87,12.13,1.05,0.27,0.4,0.33,0.07,0,4.427,5.0,5.0,50.2,3.4,0.6,170.68,291,0.0,15,0.0,1
R04243,31,0,427.6,1,1,4,2,31.86,14.26,1.04,0.21,0.29,0.18,0.07,0,4.236,2.0,2.0,94.5,3.0,0.5,283.5,651,0.0,28,0.0,1
R04244,1,3,446.1,5,5,4,5,33.29,16.83,1.18,0.19,0.43,0.24,0.33,0,4.238,7.0,7.0,129.43,1.86,0.0,240.74,575,0.75,21,0.0,1
R04245,3,2,389.14,5,4,3,4,28.77,14.44,1.17,0.59,0.59,0.18,0.14,0,3.877,3.0,3.0,364.0,1.0,0.67,364.0,353,0.67,21,0.0,1
R04246,17,2,218.83,2,4,1,2,33.07,12.36,1.14,0.33,0.27,0.27,0.33,0,4.027,4.0,4.0,108.75,3.0,0.0,326.25,386,0.67,14,0.0,1
R04247,21,3,459.12,2,5,4,4,31.39,14.58,1.08,0.25,0.21,0.29,0.14,0,4.421,2.0,2.0,143.5,3.0,0.0,430.5,433,0.75,26,0.0,1
R04248,14,1,217.98,3,2,1,2,30.53,12.76,1.07,0.47,0.13,0.33,0.13,0,4.34,7.0,7.0,107.57,1.71,0.29,183.94,659,0.5,15,0.0,1
R04249,30,0,219.65,1,1,1,1,27.07,12.54,1.19,0.29,0.64,0.21,0.36,0,4.114,8.0,8.0,43.75,3.12,0.25,136.5,647,0.0,14,0.0,1
R04250,23,2,239.44,2,4,1,2,33.4,13.51,1.15,0.27,0.4,0.2,0.13,0,4.253,5.0,5.0,24.8,3.2,0.0,79.36,306,0.67,15,0.0,1
R04251,40,0,244.59,1,1,1,1,33.47,14.79,1.04,0.07,0.27,0.33,0.13,0,4.367,4.0,4.0,71.75,3.0,0.5,215.25,294,0.0,15,0.0,1
R04252,14,2,262.76,3,4,1,3,33.62,14.33,1.08,0.5,0.12,0.38,0.25,0,4.3,5.0,5.0,125.2,3.2,0.2,400.64,401,0.67,16,0.0,1
R04253,2,2,223.64,5,4,1,3,32.25,12.88,1.07,0.19,0.38,0.5,0.19,0,4.325,9.0,9.0,134.22,2.56,0.22,343.6,372,0.67,15,0.0,1
R04254,30,0,453.04,1,1,4,2,36.0,14.52,1.08,0.36,0.32,0.29,0.14,0,4.121,6.0,6.0,102.17,2.67,0.33,272.79,285,0.0,26,0.0,1
R04255,0,2,523.85,5,4,5,5,32.24,17.1,1.3,0.33,0.52,0.33,0.33,0,4.262,4.0,4.0,18.5,3.0,0.0,55.5,694,0.67,21,-1.0,1
R04256,0,1,168.49,5,2,1,3,29.82,13.08,1.1,0.55,0.36,0.36,0.18,0,4.336,2.0,2.0,21.5,1.5,0.0,32.25,261,0.5,11,0.0,1
R04257,27,1,400.34,2,2,4,3,31.55,16.5,1.14,0.65,0.1,0.2,0.25,0,3.985,5.0,5.0,75.4,3.4,0.4,256.36,280,0.5,20,0.0,1
R04258,31,0,258.53,1,1,1,1,32.0,14.25,1.09,0.27,0.07,0.13,0.2,0,4.32,4.0,4.0,46.5,1.25,0.25,58.12,145,0.0,15,0.0,1
R04259,19,2,269.38,2,4,1,2,26.89,13.04,1.1,0.39,0.5,0.28,0.22,0,4.389,6.0,6.0,76.67,2.5,0.33,191.68,311,0.67,18,0.0,1
R04260,63,0,422.82,1,1,4,2,35.06,17.81,1.27,0.31,0.56,0.44,0.25,0,4.037,2.0,2.0,15.0,4.0,0.0,60.0,234,0.0,14,0.0,1
R04261,7,3,301.14,4,5,2,4,37.68,14.37,1.06,0.26,0.63,0.32,0.21,0,4.079,6.0,6.0,169.67,3.5,0.0,593.84,197,0.75,18,0.0,1
R04262,118,0,229.0,1,1,1,1,26.3,17.7,1.21,0.1,0.6,0.3,0.1,0,4.35,4.0,4.0,234.5,3.5,0.0,820.75,63,0.0,10,0.0,1
R04263,7,3,442.67,4,5,4,4,36.6,16.34,1.23,0.15,0.5,0.3,0.15,0,3.885,3.0,3.0,56.67,2.67,0.0,151.31,242,0.75,20,0.0,1
R04264,4,2,481.0,5,4,5,5,36.18,16.26,1.2,0.55,0.45,0.45,0.27,0,4.195,4.0,4.0,94.25,2.75,0.0,259.19,618,0.67,21,0.0,1
R04265,35,0,447.6,1,1,4,2,31.28,14.99,1.14,0.32,0.52,0.32,0.16,0,4.24,3.0,3.0,168.33,2.0,0.0,336.66,435,0.0,25,0.0,1
R04266,9,3,352.49,4,5,3,4,32.89,16.35,1.13,0.39,0.22,0.11,0.28,0,4.15,9.0,9.0,55.11,4.22,0.22,232.56,509,0.75,18,0.0,1
R04267,0,3,460.57,5,5,4,5,32.36,16.01,1.16,0.41,0.23,0.36,0.14,0,4.136,4.0,4.0,178.25,3.5,0.0,623.88,456,0.75,22,0.0,1
R04268,33,0,333.44,1,1,2,1,34.0,13.02,1.18,0.33,0.33,0.33,0.19,0,4.095,8.0,8.0,69.62,3.0,0.12,208.86,175,0.0,21,0.0,1
R04269,25,1,293.59,2,2,2,2,27.43,16.07,1.23,0.36,0.64,0.64,0.14,0,4.093,6.0,6.0,70.67,2.0,0.0,141.34,242,0.5,14,0.0,1
R04270,2,3,299.34,5,5,2,4,31.41,14.57,1.14,0.76,0.24,0.29,0.12,0,4.059,2.0,2.0,56.5,2.5,0.0,141.25,85,0.75,17,0.0,1
R04271,6,4,322.79,4,5,2,4,32.71,14.09,1.06,0.38,0.57,0.24,0.05,0,4.267,8.0,8.0,136.38,2.25,0.12,306.86,438,0.8,20,0.0,1
R04272,5,2,408.28,4,4,4,4,29.61,17.48,1.22,0.28,0.33,0.0,0.33,0,4.206,3.0,3.0,78.67,3.67,0.33,288.72,427,0.67,17,0.0,1
R04273,86,0,274.91,1,1,1,1,34.88,13.83,1.16,0.24,0.65,0.24,0.18,0,4.194,2.0,2.0,6.0,4.0,0.5,24.0,423,0.0,17,0.0,1
R04274,1,1,290.97,5,2,1,3,33.94,13.98,1.08,0.44,0.56,0.28,0.06,0,4.167,6.0,6.0,119.0,2.67,0.0,317.73,275,0.5,18,0.0,1
R04275,24,1,307.43,2,2,2,2,25.63,14.16,1.1,0.21,0.32,0.37,0.21,0,4.363,2.0,2.0,83.5,3.5,0.0,292.25,279,0.5,19,0.0,1
R04276,16,2,428.21,3,4,4,4,36.84,16.46,1.21,0.53,0.37,0.26,0.32,0,4.205,5.0,5.0,51.2,4.6,0.4,235.52,385,0.67,19,0.0,1
R04277,46,0,252.58,1,1,1,1,34.0,14.24,1.17,0.71,0.07,0.36,0.29,0,4.464,3.0,3.0,55.0,1.33,0.33,73.15,153,0.0,14,0.0,1
R04278,35,0,279.46,1,1,1,1,34.75,14.97,1.1,0.56,0.25,0.19,0.19,0,4.169,6.0,6.0,68.0,1.83,0.33,124.44,514,0.0,16,0.0,1
R04279,5,3,620.97,4,5,5,5,28.21,16.74,1.18,0.34,0.24,0.21,0.14,0,4.021,3.0,3.0,36.0,1.67,0.33,60.12,169,0.75,29,0.0,1
R04281,10,1,499.4,3,2,5,3,34.35,16.13,1.12,0.38,0.23,0.27,0.15,0,4.135,5.0,5.0,57.6,2.8,0.0,161.28,272,0.5,24,0.0,1
R04282,18,1,257.86,2,2,1,2,28.18,13.44,1.05,0.59,0.41,0.29,0.12,0,4.271,9.0,9.0,52.67,1.78,0.33,93.75,621,0.5,16,0.0,1
R04283,2,1,363.13,5,2,3,3,33.41,14.32,1.12,0.41,0.27,0.36,0.18,0,4.186,3.0,3.0,43.33,2.67,0.0,115.69,122,0.5,22,0.0,1
R04285,1,3,412.49,5,5,4,5,34.79,14.52,1.09,0.33,0.17,0.29,0.08,0,4.125,5.0,5.0,30.4,3.2,0.0,97.28,385,0.75,24,0.0,1
R04286,6,2,323.88,4,4,2,3,33.61,15.15,1.14,0.11,0.33,0.44,0.28,0,4.161,5.0,5.0,96.6,2.8,0.2,270.48,592,0.67,16,0.0,1
R04288,29,1,470.17,2,2,5,3,36.24,14.68,1.15,0.36,0.24,0.24,0.16,0,4.408,4.0,4.0,80.0,2.75,0.0,220.0,388,0.5,23,0.0,1
R04289,4,1,302.9,5,2,2,3,29.72,14.06,1.15,0.28,0.06,0.17,0.22,0,4.272,4.0,4.0,194.5,3.25,0.0,632.12,105,0.5,18,0.0,1
R04290,6,2,292.88,4,4,2,3,35.0,11.45,1.07,0.3,0.3,0.35,0.26,0,4.078,1.0,1.0,5.0,2.0,0.0,10.0,163,0.67,23,0.0,1
R04291,4,2,381.47,5,4,3,4,29.86,14.72,1.11,0.27,0.68,0.14,0.09,0,4.236,4.0,4.0,65.25,3.75,0.0,244.69,436,0.67,22,0.0,1
R04292,34,0,323.54,1,1,2,1,28.47,16.59,1.14,0.27,0.4,0.27,0.2,0,3.973,9.0,9.0,37.11,2.22,0.0,82.38,424,0.0,15,0.0,1
R04293,22,1,538.1,2,2,5,3,26.62,16.61,1.25,0.38,0.46,0.38,0.29,0,4.179,4.0,4.0,84.5,2.5,0.25,211.25,223,0.5,24,0.0,1
R04294,18,1,302.12,2,2,2,2,33.31,16.62,1.09,0.19,0.5,0.5,0.12,0,4.138,6.0,6.0,177.0,1.67,0.17,295.59,361,0.5,15,0.0,1
R04295,33,0,502.65,1,1,5,2,34.93,14.65,1.1,0.41,0.24,0.28,0.14,0,4.179,5.0,5.0,140.6,2.8,0.2,393.68,648,0.0,27,0.0,1
R04296,5,3,465.57,4,5,5,5,28.7,15.19,1.07,0.44,0.22,0.3,0.15,0,3.944,5.0,5.0,41.8,3.6,0.2,150.48,647,0.75,26,0.0,1
R04297,23,2,365.34,2,4,3,3,29.76,13.65,1.18,0.24,0.29,0.14,0.19,0,4.124,5.0,5.0,166.4,1.4,0.0,232.96,85,0.67,20,0.0,1
R04300,13,4,270.43,3,5,1,3,32.93,15.25,1.16,0.29,0.5,0.36,0.29,0,4.057,4.0,4.0,162.25,2.25,0.5,365.06,478,0.8,12,0.0,1
R04301,3,1,375.3,5,2,3,3,35.0,15.99,1.08,0.4,0.2,0.25,0.05,0,4.25,2.0,2.0,34.0,2.0,0.0,68.0,87,0.5,19,0.0,1
R04302,45,0,341.98,1,1,2,1,26.32,14.8,1.14,0.32,0.21,0.26,0.26,0,4.263,9.0,9.0,37.22,3.11,0.0,115.75,471,0.0,19,0.0,1
R04303,26,2,468.13,2,4,5,4,36.1,16.89,1.23,0.25,0.6,0.4,0.3,0,4.405,2.0,2.0,13.0,1.5,0.0,19.5,724,0.67,20,0.0,1
R04304,1,3,328.79,5,5,2,4,33.94,17.14,1.09,0.38,0.25,0.38,0.25,0,3.981,4.0,4.0,27.25,2.75,0.5,74.94,401,0.75,16,0.0,1
R04305,3,3,320.34,5,5,2,4,36.38,17.23,1.26,0.23,0.38,0.31,0.15,0,4.215,7.0,7.0,35.71,3.43,0.0,122.49,349,0.75,13,0.0,1
R04306,17,1,360.2,2,2,3,2,26.05,15.26,1.15,0.26,0.16,0.16,0.16,0,4.211,3.0,3.0,100.0,2.33,0.0,233.0,553,0.5,19,0.0,1
R04307,7,6,400.37,4,5,4,4,27.25,13.64,1.03,0.18,0.21,0.36,0.07,0,4.225,4.0,4.0,35.25,4.5,0.25,158.62,536,0.86,27,0.0,1
R04308,38,0,245.98,1,1,1,1,30.43,15.58,1.06,0.36,0.43,0.14,0.07,0,3.85,7.0,7.0,113.29,3.43,0.29,388.58,437,0.0,14,0.0,1
R04309,17,1,311.91,2,2,2,2,26.11,13.81,1.16,0.32,0.16,0.26,0.16,0,3.9,5.0,5.0,42.0,2.0,0.0,84.0,593,0.5,19,0.0,1
R04310,62,0,282.12,1,1,1,1,30.0,15.29,1.12,0.19,0.12,0.25,0.25,0,4.125,5.0,5.0,97.4,3.2,0.2,311.68,218,0.0,16,0.0,1
R04311,14,2,328.14,3,4,2,3,34.11,15.21,1.09,0.26,0.32,0.42,0.11,0,4.047,3.0,3.0,84.0,3.67,0.0,308.28,279,0.67,19,0.0,1
R04313,2,3,341.46,5,5,2,4,32.17,12.58,1.1,0.26,0.39,0.35,0.22,0,4.261,5.0,5.0,56.4,1.6,0.6,90.24,98,0.75,23,0.0,1
R04315,23,1,377.3,2,2,3,2,35.91,13.61,1.16,0.3,0.43,0.22,0.3,0,4.243,6.0,6.0,110.5,4.17,0.33,460.78,147,0.5,22,0.0,1
R04316,3,3,481.18,5,5,5,5,31.71,16.58,1.12,0.38,0.62,0.33,0.21,0,4.242,5.0,5.0,68.2,4.0,0.2,272.8,388,0.75,23,0.0,1
R04317,5,1,386.51,4,2,3,3,34.22,13.64,1.13,0.48,0.52,0.22,0.17,0,4.074,3.0,3.0,78.33,2.33,0.0,182.51,353,0.5,22,0.0,1
R04318,67,0,523.13,1,1,5,2,28.95,18.11,1.17,0.41,0.14,0.32,0.32,0,4.168,5.0,5.0,48.2,2.8,0.0,134.96,232,0.0,22,0.0,1
R04319,13,4,597.35,3,5,5,4,31.88,17.25,1.22,0.4,0.64,0.24,0.28,0,4.184,3.0,3.0,75.67,3.0,0.0,227.01,656,0.8,25,0.0,1
R04320,3,3,568.6,5,5,5,5,33.81,16.97,1.2,0.27,0.31,0.38,0.15,0,4.15,6.0,6.0,153.17,2.0,0.33,306.34,365,0.75,25,0.0,1
R04321,7,2,400.38,4,4,4,4,37.21,15.23,1.03,0.46,0.25,0.38,0.04,0,3.863,4.0,4.0,103.5,3.0,0.75,310.5,515,0.67,24,0.0,1
R04322,61,0,190.31,1,1,1,1,34.82,15.4,1.05,0.27,0.36,0.18,0.18,0,4.091,3.0,3.0,145.0,2.67,0.0,387.15,460,0.0,11,0.0,1
